RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021
394500,658,"Cornelia, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137775,137762,137888,137752,137283,136118,134760,133429,132381,131499,130521,129490,128375,127469,126888,126365,125831,125119,124428,123805,123269,122893,122923,123073,122950,122321,121382,120608,119460,118362,117205,115644,114129,112717,111938,111090,110381,110010,109771,109443,108984,108588,108273,108152,108130,108298,108506,108766,109148,110035,111148,112082,112470,112675,112891,113336,113945,114685,115277,115957,116646,117482,118239,118990,119788,120561,121318,122147,122848,123485,123926,124331,124911,125475,126095,126583,127245,128035,128954,129889,130703,131347,131834,132203,132715,133184,133865,134490,134640,134794,134927,135749,136561,137355,137878,138381,138941,139298,139476,139633,140258,141142,141981,142834,143622,144510,145442,146447,147538,148471,148798,148979,149272,150135,151203,152237,153227,154082,154750,155283,155872,156547,157643,158668,159974,160981,162047,163156,164266,165316,166026,166713,166306,165675,165124,165868,166816,167618,168222,168743,169416,169743,170173,170513,172142,173770,175579,176805,178188,178886,180173,181513,183596,185000,
394426,659,"Burley, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125285,125094,124704,124177,123468,122651,121603,120471,119594,118712,118146,117650,117323,116899,116428,116013,115250,114273,113183,112342,111592,110716,109713,108711,107867,107381,107208,107342,107522,107794,107852,107888,107847,108000,108394,108698,108951,109215,109695,110406,110902,111507,112034,112812,113469,114019,114543,115118,115716,116316,117042,117929,118788,119577,120234,120845,121401,121972,122653,123308,123969,124648,125304,126036,126637,127352,127920,128540,129112,129754,130444,131230,132165,133176,134277,135443,136532,137501,138269,139099,139898,140676,141312,142099,143004,144133,145330,146500,147483,148434,149379,150528,151958,153488,155012,156364,157822,159218,160684,162159,163726,165295,166823,168533,170327,172346,174332,175772,177233,178564,180380,181996,183720,185278,186857,188324,189745,191244,192859,194566,196058,197383,198492,199477,200341,201847,202381,203239,203280,204383,205632,206980,207828,208638,209410,210609,211519,212297,213420,216062,218954,221659,225018,228562,231988,235980,240213,244721,246643,248269
394654,660,"Greenwood, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76233,76241,76199,76101,76044,76016,76000,75930,75896,75853,75866,75568,75146,74652,74294,74019,73802,73717,73685,73618,73535,73473,73565,73569,73668,73652,73082,72468,72053,72523,72247,71833,70844,70559,70253,70383,70597,70857,71133,71390,71564,71671,71790,71896,72083,72229,72167,72097,72086,72198,72327,72389,72593,72710,72879,73258,73738,74075,74175,74231,74430,74731,75057,75338,75624,76032,76323,76644,76865,77246,77535,77817,78120,78406,78696,79102,79347,79591,79815,80162,80544,80841,81389,81934,82492,82802,83208,83593,84004,84532,85033,85637,86006,85974,85988,85996,86446,86840,87398,87990,88133,88296,88348,87991,87852,88719,90562,92297,93296,93787,94042,93795,93693,93952
394384,661,"Big Rapids, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110934,110918,110709,110445,110075,109695,108298,107194,106060,105757,104962,104132,103580,103093,102675,102334,102077,101732,100653,99497,98357,97501,96609,95616,94810,94022,93455,93193,93274,93435,93321,93066,93084,92922,92682,92132,91841,91688,91328,91061,90762,90680,90256,89954,89669,89728,89533,89413,89086,88783,88511,88412,88619,88893,88938,88905,88881,89093,89334,89623,89975,90310,90730,91438,92245,93032,93965,94716,95356,95492,95827,96124,96583,97006,97642,98262,99115,99906,100764,101218,101699,101984,102440,102766,103206,103576,103780,104017,104277,104687,105388,105910,106536,106740,107091,107284,107529,107722,108126,108404,108740,109149,110270,111426,112332,112563,112871,113303,113816,114395,114788,115306,115672,116379,117147,117903,118406,118648,118949,119407,119978,120721,121411,122126,122816,123555,124333,124950,125463,125921,126385,126906,127376,127889,128382,129103,129747,130363,130946,131223,131517,131684,132309,132825,133069,133096,133221,133273,133387,133343,133386,133542,133684,134257,134824,135746,137986,140203,142207,142983,143864,144830,145942,147024,148255,149374,
394993,662,"Poplar Bluff, MO",Msa,MO,,,,,,73603,73374,73079,72921,73080,73553,73918,74243,74543,74758,75161,75161,75381,75351,75766,75801,75731,75743,76091,76316,76328,76172,76249,76333,76362,76371,76515,76788,77041,77155,77380,77500,77682,77576,77541,77842,78188,78649,78890,79468,80051,80432,80746,80943,81477,81869,82197,82413,82674,83163,83604,84060,84694,85221,85798,88238,90991,93300,92932,92528,92402,92958,93425,93967,94453,95032,95815,96537,96923,97085,97299,97799,98251,98745,99188,99810,100320,100692,100968,101197,101405,101491,101795,102053,102210,102117,102122,102175,102205,102171,102216,102224,102158,102082,102197,102223,102260,101959,101682,101329,101361,101417,101505,101402,101406,101354,101409,101230,100839,100364,99822,99519,99048,98674,98289,98000,97906,97987,98293,98593,98787,98869,98809,98482,98027,97535,97118,96665,96138,95851,95754,95939,96089,96386,96522,96608,96444,96520,96110,95703,95160,95244,95426,95630,95755,95881,96014,96190,96290,96283,96200,96203,96389,96608,96817,96977,97114,97153,97128,97132,97116,97225,97403,97687,98066,98354,98739,99062,99434,99733,100006,100295,100570,100840,101125,101227,101409,101586,102020,102407,102881,103276,103670,103992,104409,104877,105427,105945,106447,106869,106805,106737,106515,106737,106977,107397,107798,108099,108469,109062,109645,110155,110563,110931,111272,111421,111704,112043,112531,113009,113393,113829,114220,114540,114830,115144,115552,115800,115953,116014,116178,116390,116767,117094,117467,117760,118172,118422,118764,118912,119222,117213,115315,113119,113251,113372,113795,113546,113311,112814,112827,112854,112816,112796,112750,113608,114565,115592,116235,116938,117766,118349,118815,119174,119578,
394895,663,"Muscatine, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117551,117211,117369,117460,117701,117352,116769,116291,116139,116146,116191,116060,115787,115264,115209,115467,116048,116090,115873,115596,115698,115893,115979,115706,115317,114872,114752,114787,115036,115050,115022,114861,114986,115123,115160,115015,114885,114876,115074,115366,115571,115441,115279,115266,115525,115780,115973,116045,115956,115860,115865,116091,116289,116288,116102,115997,116089,116314,116543,116633,116607,116599,116722,116945,117246,117492,117803,118012,118182,118339,118560,118894,119136,119245,119353,119535,119799,120137,120513,120921,121246,121679,122192,122684,123109,123513,123937,124366,124669,125001,125284,125694,125935,126162,126365,126749,127369,128021,128676,129185,129667,130150,130583,130903,131190,131472,131755,132108,132299,132584,132971,133553,134084,134081,133995,133916,134136,134402,134695,135079,135530,136040,136478,136888,137279,137748,138201,138656,139151,139625,139937,140221,140578,140894,141157,140792,140404,140022,140195,140161,140158,140199,140923,141636,142393,143160,143913,144679,145016,145355,145418,145701,
394319,664,"Alma, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68270,67837,67748,67658,67797,67777,67571,67355,67129,66673,66357,66162,65999,65215,64561,64392,64518,64605,64609,65068,65414,65600,65275,64950,64642,64874,65337,66000,66389,66721,67220,68009,68781,69186,69156,68865,68896,69088,69677,70163,70608,70829,71235,71599,72017,72047,72194,72347,72448,72573,72677,72884,73045,73169,73234,73410,73616,73802,74133,74565,74894,74679,74270,74017,74129,74459,74879,75331,75652,76007,76537,77062,77507,78057,78540,79155,79545,80185,80649,81278,81772,82282,82650,82916,83251,83730,84279,84800,85279,85887,86470,86860,87188,87628,88155,88537,88881,89549,90264,90833,90962,91084,91410,91734,92082,92219,92535,92942,93424,94029,94343,94657,94880,95070,95178,95059,94985,95055,95358,95936,96551,97175,98294,99409,100426,101284,102137,103005,103810,104584,105489,106194,
394548,665,"Durant, OK",Msa,OK,60703,60940,61006,61144,61481,61991,62525,62720,62930,63204,63607,64009,64455,64828,65138,65410,65591,65859,66074,66413,66721,67057,67324,67502,67659,67889,68057,68372,68504,68709,68807,69171,69473,69816,69961,70126,70158,70304,70474,70746,70941,71205,71413,71696,71841,72046,72242,72479,72870,73221,73629,73856,74044,74241,74435,74868,75262,75718,75953,76093,76328,76770,77360,77826,78102,78434,78793,79170,79468,79780,80079,80389,80619,80943,81350,81757,82070,82249,82521,82868,83314,83737,84129,84508,84884,85166,85408,85553,85833,86177,86546,86761,86851,86976,87185,87365,87477,87485,87570,87772,88455,89308,90092,90905,91651,92339,92613,92708,92709,89878,87119,84564,84918,85309,85572,85651,85686,85820,86175,86557,86499,85462,84451,83745,83974,84713,85619,86442,86705,86828,86565,86193,85758,85734,85786,85890,85994,86004,85981,85832,85837,85710,85741,85750,86111,86516,86947,87298,87523,87730,87963,88225,88396,88363,88367,88368,88538,88778,89003,89215,89271,89387,89549,89806,90029,89999,89954,89963,90302,90734,91202,91561,91897,92143,92377,92598,92900,92996,93101,93201,93494,93885,94242,94615,94774,94930,95105,95353,95651,95808,95961,96185,96609,97059,97425,97780,97973,98201,98384,98698,98978,99445,99561,99657,99593,100040,100504,100966,101368,101655,101997,102217,102600,103109,103686,104321,104969,105340,105767,105999,106515,106872,107274,107671,108108,108725,109429,110144,110750,111285,111856,112344,112804,113209,113625,114045,114492,114985,116478,117922,119431,119635,119765,119848,120142,120437,120790,121179,121801,122486,123711,124911,125903,126170,126471,126892,127810,128058,128176,128119,
395087,666,"Seymour, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110970,110995,110872,110627,110734,111084,111398,111383,111093,110779,110317,109869,109421,108989,108573,108309,107895,107670,107465,107484,107379,107383,107405,107387,107279,107197,107105,106852,106448,106056,105804,105602,105466,105386,105490,105688,105701,105673,105554,105534,105323,105250,105275,105548,105886,106329,106642,106803,106955,107179,107399,107502,107445,107402,107299,107302,107307,107622,108046,108419,108508,108521,108691,108914,109306,109598,109935,110242,110607,111036,111418,111826,112149,112596,113115,113701,114070,114356,114642,115046,115356,115703,115946,116272,116468,116673,116848,117149,117434,117758,118063,118524,119028,119530,120019,120450,120676,120827,121024,121427,121846,122261,122699,123235,123815,124346,124825,125388,125989,126573,127239,127991,128899,129711,130482,131188,131871,132522,133198,133964,134755,135494,136170,136784,137442,138075,138792,139459,140112,140679,141260,141835,142478,143075,143558,143966,144308,144599,144869,145170,145601,145738,145926,146134,146751,147458,148880,150309,151602,152893,154397,155663,156349,156170,156281,156308,
394538,667,"Douglas, GA",Msa,GA,70616,70924,71196,71770,72366,72897,73301,73539,73671,73910,74253,74826,75511,75842,76015,76074,76324,76690,77002,77524,77827,78092,78191,78509,78856,79281,79458,79668,79835,80210,80449,80581,80682,80909,81191,81370,81507,81739,81926,82094,82149,82291,82321,82589,82887,83339,83701,84076,84440,84652,84802,84972,85274,85644,85907,86256,86679,87161,87572,87943,89885,90101,90401,89195,89768,90370,90876,91414,91871,92406,92778,93110,93483,93805,94147,94420,94811,95116,95331,95724,96201,96860,97189,97548,97700,98006,98178,98419,98369,98275,98002,98142,98182,98416,98385,98453,98353,98202,98013,97916,97752,97505,97082,96669,96310,95459,94606,93645,93265,92926,92599,92063,91450,90763,90209,89420,88674,87891,87264,86594,85189,84011,83002,82867,82608,82305,81993,81628,81141,80663,79996,79471,78848,78470,77990,77385,76830,76359,76119,75758,75346,74899,74667,74461,74339,74177,74155,74139,74131,74154,74226,74355,74506,74674,74975,75378,75851,76335,76732,77182,77563,78042,78449,78875,79302,79752,80275,80812,81333,81892,82389,82921,83327,83813,84312,84785,85244,85569,85989,86387,86831,87138,87493,87987,88636,89219,89592,89772,89960,90148,90476,90686,91111,91428,91818,92036,92275,92509,92863,93218,93586,93924,94272,94475,94857,95345,96069,96623,97142,97506,97810,98073,98553,99177,99572,99898,100206,100803,101494,102171,102915,103427,103793,104218,104642,105072,105465,105898,106402,106797,107367,107834,108167,108433,108901,109415,109906,110272,110107,109802,109582,110062,110454,110675,110850,111124,111543,111591,111634,111692,112622,113611,114479,115022,115359,115923,116759,117828,118954,119734,
395228,668,"Willmar, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157718,157959,158342,159221,159825,160044,159631,159303,158887,158634,158699,158913,159328,159544,160032,160708,161035,161027,160400,159564,158396,157094,156522,156153,156005,155702,155742,156193,156389,156319,155427,154412,153163,152224,151305,150523,149782,149165,148882,148754,148655,148087,147384,146476,145655,144573,143350,142043,140924,140063,139492,139023,138902,138793,138764,137765,136594,135568,135016,134859,134333,133766,132670,131668,130810,130006,129411,129275,129406,129367,130514,131652,132864,132555,132118,131754,131582,131591,131916,132319,132881,133209,133369,133586,133927,134464,134896,135243,135495,135971,136672,137732,138723,139898,140721,141217,141486,141800,142374,142806,143289,143773,144395,145111,145875,146672,147073,147369,147532,147887,148273,148792,149403,150019,150681,151421,152382,153205,153669,153795,153815,154215,154618,155169,155787,156545,157438,158189,159034,159657,160185,160629,161198,161979,162891,163847,164787,165914,166930,167991,168695,169375,169695,169984,170369,171121,172155,173371,174620,175802,176736,177542,178163,178647,178893,179103,179542,180298,181067,181867,182664,183616,184536,185373,186119,186843,187238,187656,188122,187985,187845,187641,187672,187572,187336,187812,188301,188814,188789,188973,189063,190485,191962,193577,194593,195627,196710,197493,198102,198879,199819,
394349,669,"Auburn, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110462,110444,110340,110192,109915,109553,109061,108560,108107,107692,107275,106900,106608,106478,106409,106390,106302,106222,106096,105958,105845,105697,105462,105115,104735,104373,104045,103751,103607,103586,103664,103750,103784,103761,103709,103658,103621,103547,103528,103583,103569,103677,103811,104129,104253,104267,104272,104349,104404,104391,104372,104427,104486,104602,104700,104795,104807,104840,104991,105138,104943,104556,104286,104496,104905,105322,105716,106296,106868,107477,107848,108232,108569,108902,109196,109533,109904,110355,110758,111028,111195,111290,111491,111771,111290,110847,110295,110699,110972,111402,111719,112067,112492,113873,115361,116656,117368,118138,119022,119597,120237,120848,121492,122129,122807,123516,124292,125087,124703,124222,123734,124302,124722,125210,126867,128300,129769,130667,131533,132608,133229,134059,134615,135250,136914,138881,140645,141929,142598,142725,144058,145386,147577,148137,149450,150708,151625,151771,151575,151500,152707,154219,157198,159899,162804,164576,165146,166012,167368,169833,172420,175809,178814
395081,670,"Sedalia, MO",Msa,MO,58445,58444,58542,58613,58600,58546,58687,58840,59015,59261,59732,60164,60465,60629,60872,60949,60984,60964,61166,61514,61668,61869,62057,62498,62804,63018,63309,63540,63687,63619,63625,63771,63901,64173,64472,64759,64861,64811,64992,65159,65353,65297,65337,65566,65870,66315,66693,67064,67252,67401,67760,68056,68390,68548,68983,69301,69613,69805,70242,70768,71202,71438,71807,72124,72432,72554,72843,73166,73473,73740,74057,74418,74722,74951,75219,75371,75421,75317,75284,75468,75652,75958,76093,76267,76308,76401,76556,76681,76656,76401,76129,76117,76213,76331,76299,76309,76261,76210,75827,74856,73774,73101,72812,72758,72339,72167,71633,71253,71001,70607,70324,69973,69053,67754,66503,66146,66240,65299,64596,63866,63859,63752,63754,64009,64062,64065,63999,63940,63708,63287,63058,62895,63581,64052,64536,64223,64015,63701,63698,64226,64637,64928,65006,65826,67303,68280,68870,68877,69395,69913,70643,71267,71661,71817,71997,70353,67696,64968,64269,64508,64904,65278,65582,65492,65433,65570,65798,65620,65851,66304,67223,67598,68003,68344,68794,68680,68622,68496,68785,68890,69141,69423,69866,70020,70331,70633,70923,70877,71054,71325,71725,72006,72784,73695,74428,74839,75160,77147,79125,81125,81498,81988,82356,82822,82877,83136,83310,84345,85204,86034,86064,85790,85368,85228,85458,85984,86047,86425,86797,87628,88215,88655,89193,89894,90848,91736,92333,92793,92818,93062,93077,93576,94188,95058,96056,96771,97707,98508,99136,99444,99641,100262,101017,101537,101645,101861,102135,102742,103765,105163,107053,108764,110294,111615,112429,113366,114005,114894,115551,116705,119646
394961,671,"Paragould, AR",Msa,AR,67001,67051,67327,67654,67919,67930,67864,67889,67996,68123,68360,68799,69445,69888,70056,70096,70159,70180,70255,70309,70436,70492,70522,70376,70175,70213,70388,70633,70900,71220,71508,71581,71736,71890,72083,72191,72322,72520,72721,72997,73264,73429,73598,73721,73980,74216,74445,74636,74783,75122,75530,76040,76402,76774,77064,77378,77730,78146,78550,78924,80239,81428,82582,82891,83297,83655,83835,83946,84154,84439,84905,85321,85648,86000,86390,86856,87069,87178,87235,87418,87629,87811,87980,88145,88238,88439,88623,88921,88857,88683,88402,88450,88556,88795,88759,88725,88483,88397,88312,88301,88235,88100,88024,87892,87923,87843,87899,87899,87922,87843,87626,87397,87151,87022,86844,86688,86334,86005,85829,85829,85734,85672,85664,85896,85956,85973,85904,85882,85846,85736,85510,85207,84919,84743,84597,84574,84545,84647,84716,84992,85208,85404,85440,85436,85341,85274,85236,85386,85581,85893,86276,86547,86777,86934,87112,87302,87406,87479,87549,87546,87576,87530,87545,87546,87540,87564,87608,87674,87896,88143,88418,88595,88822,89024,89235,89469,89757,90016,90236,90372,90607,90747,90979,91148,91318,91498,91685,91920,92100,92269,92466,92719,93050,93399,93839,94246,94758,95174,95604,95937,96281,96630,96976,97335,97683,98091,98517,98913,99310,99776,100355,100876,101309,101690,102062,102415,102707,103066,103491,103894,104260,104546,104907,105304,105778,106274,106713,107196,107670,108208,108715,109214,109697,110171,110555,110892,111185,111549,111755,112056,112343,113015,113462,113867,113779,113863,113923,114080,114298,114557,115666,116706,117815,118914,120023,121224,121946,122659,123333,123870,126357
395230,672,"Wilmington, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112918,113067,113126,113341,113663,113918,114148,114334,114726,115171,115571,116008,116411,116836,117036,117251,116043,114725,113198,113051,113103,113682,114359,114920,115695,116071,116756,117126,117767,118309,118736,119650,120438,121040,121023,121012,120860,120799,120785,120854,121005,121029,121134,121139,121128,121064,120934,120748,120423,120069,119863,119646,119543,119591,119772,120005,120062,120166,120015,119776,119395,119171,118789,118414,117918,117669,117489,117266,117019,116677,116406,116046,115599,115128,114513,113928,113400,113006,112700,112415,112249,112119,111980,111850,111655,111422,111042,110587,110153,109754,109372,108847,108338,107883,107520,107251,107059,107002,106888,106681,106497,106283,106174,105885,105679,105454,105451,105392,105341,105214,105029,104986,104989,105032,105039,105015,105084,105047,105042,105074,105100,105125,104977,104897,104833,104926,105106,105263,105457,105649,105949,106311,106689,107023,107323,107613,107867,108083,108305,108555,108859,109161,109436,109711,109976,110279,110581,110775,110936,111048,111180,111399,111680,112046,112504,113029,113566,113922,114174,114503,114857,115233,115550,115925,116395,116894,117315,117708,118004,118385,118690,119108,119534,120097,120641,121266,121721,122270,122789,123498,124224,125114,125963,126753,127396,127991,128569,129080,129685,130503,131427,132360,133267,134190,135101,135920,136762,137219,137631,137868,138042,138095,138295,,140168,141215,141784,142394,142937,144740,146565,148370,149702,150925,152231,153064,154212,155424,156652,
394779,673,"Lawrenceburg, TN",Msa,TN,73314,73423,73433,73607,73877,74231,74503,74765,75075,75293,75470,75641,76132,76436,76654,76586,76664,76759,76919,77119,77303,77561,77610,77643,77624,77819,78110,78327,78459,78574,78780,79014,79223,79400,79543,79679,79781,80000,80288,80535,80612,79754,79748,79889,80906,81217,81407,81561,81679,81954,82285,82597,82845,83156,83456,82065,82397,82763,82846,81046,79379,79805,80417,80787,80947,81069,81355,81696,81958,82332,82693,83173,83386,83576,83846,83840,83668,83457,83564,83980,84335,84663,84983,85194,85514,85922,86357,86934,87308,87695,87792,88110,88368,88996,89722,90266,90684,90725,90913,90805,90640,90444,90245,90017,89790,89580,89420,89245,88962,88785,88547,88355,88002,87580,87087,86496,85954,85411,84993,84664,84526,84417,84420,84491,84631,84619,84547,84418,84263,83959,83541,83131,82698,82303,81909,81648,81539,81552,81569,81596,81569,81476,81287,81179,81171,81217,81182,81192,81237,81362,81496,81603,81595,81509,81441,81609,81770,81955,81989,82137,82218,82296,82320,82382,82418,82426,82472,82590,82946,83368,83867,84317,84826,85326,85839,86272,86736,87068,87303,87453,87470,87532,87578,87808,88108,88436,88778,89139,89472,89812,90103,90472,90892,91405,91894,92401,92938,93608,94161,94662,95148,95659,96189,96631,97380,98145,99037,99751,100481,101125,101644,102026,102473,102981,103634,104098,104646,105157,105838,106471,107146,107903,108560,109220,109794,110349,110985,111456,112004,112369,112697,113043,113303,113761,114049,114324,114573,114896,115414,115944,116571,117862,119142,120194,120488,120659,120988,121255,121676,121239,121478,121846,123226,124203,126151,128075,131591,135655,139782,140512,140323
395203,674,"Warren, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82165,82706,83112,84030,84367,84413,84079,83797,83413,83273,83261,82974,82711,82574,82783,82959,82936,83109,83655,84238,84535,84431,84236,84131,84158,84583,85254,85465,85627,85510,85938,86245,86281,86204,86243,86748,87040,87379,87693,88061,88318,88778,89363,90035,90434,90576,90603,90607,90873,91284,91803,92294,92088,91827,91327,91378,91540,92472,93384,94338,94822,95338,95727,96308,97016,97878,98615,100514
394560,675,"El Dorado, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59500,59615,59722,59892,59981,60024,60150,60396,60722,60943,61161,61341,61653,61980,62409,62745,63000,63182,63352,63636,63923,64234,64502,64849,65274,65737,66220,66636,66964,67194,67434,67728,68019,68328,68667,68927,69208,69487,69881,70132,70265,70237,70307,70379,70603,70803,71030,71186,71368,71543,71735,71761,71680,71500,71494,71588,71765,71796,71793,71711,71698,71654,71650,71630,71683,71716,71611,71515,71377,71403,71315,71274,70018,68741,67449,67298,67161,66912,66639,66361,66183,66091,66000,65985,65840,65753,65649,65655,65658,65562,65483,65328,65206,64998,64802,64509,64264,63723,63314,62922,62960,63019,63113,63167,63149,63120,63004,62907,62765,62738,62779,62893,62972,62966,63018,63138,63282,63395,63456,63535,63615,63647,63692,63675,63688,63704,63742,63767,63817,63758,63604,63430,63454,63580,63708,63804,63945,64088,64219,64306,64395,64456,64531,64787,64985,65405,65685,65952,66082,66158,66291,66342,66469,66600,66757,66922,67182,67448,67704,67888,68152,68424,68646,68760,68880,69141,69454,69810,70181,70480,70734,70901,71077,71417,71783,72114,72241,72342,72571,72853,73155,73526,73898,74344,74719,75007,75222,75504,75918,76385,76761,77167,77577,78069,78545,78982,79307,79525,79544,79811,80087,80240,80195,80146,80465,80814,81154,81393,81445,81590,81665,81832,82063,82803,83426,83817,84155,84655,85250,85605,85927,86263,86576,
